"","symbol","date","open","high","low","close","volume","adjusted"
"52","AZO",2024-11-18,3093.01000976562,3176.90991210938,3093.01000976562,3166.92993164062,130400,3166.92993164062
"53","AVB",2024-11-18,228.570007324219,230.740005493164,228.270004272461,229.220001220703,547900,229.220001220703
"54","AVY",2024-11-18,197.5,199.009994506836,197,198.309997558594,555000,198.309997558594
"55","AXON",2024-11-18,601.039978027344,610.330017089844,592,600,669600,600
"56","BKR",2024-11-18,43.5400009155273,43.7900009155273,42.9500007629395,43.0699996948242,4437300,43.0699996948242
"57","BALL",2024-11-18,60.6300010681152,61.1699981689453,60.4300003051758,60.8600006103516,2524800,60.8600006103516
"58","BAC",2024-11-18,46.75,47.0200004577637,46.4900016784668,46.7200012207031,32360300,46.7200012207031
"59","BAX",2024-11-18,31.7700004577637,33.2200012207031,31.75,33.0200004577637,7004300,33.0200004577637
"60","BDX",2024-11-18,225.199996948242,228.080001831055,223.979995727539,224.100006103516,1319500,224.100006103516
"61","BBY",2024-11-18,92.9300003051758,92.9300003051758,88.9000015258789,89,3501100,89
"62","TECH",2024-11-18,67.2300033569336,67.4899978637695,65.9899978637695,66.8600006103516,1889600,66.8600006103516
"63","BIIB",2024-11-18,158.190002441406,160.110000610352,157.399993896484,157.940002441406,1633000,157.940002441406
"64","BLK",2024-11-18,1038.57995605469,1053.21997070312,1037.40002441406,1049.96997070312,563200,1049.96997070312
"65","BX",2024-11-18,180.740005493164,183.080001831055,179.460006713867,183.009994506836,2083100,183.009994506836
"66","BA",2024-11-18,140.259994506836,144.690002441406,138.199996948242,143.869995117188,12251600,143.869995117188
"67","BKNG",2024-11-18,4969.39013671875,5029.43017578125,4930.9501953125,5017.77978515625,229200,5017.77978515625
"68","BWA",2024-11-18,34.6500015258789,34.8400001525879,34.2900009155273,34.3800010681152,1292900,34.3800010681152
"69","BSX",2024-11-18,88.75,91.0800018310547,88.5,90.4499969482422,9011400,90.4499969482422
"70","BMY",2024-11-18,56.1800003051758,56.8400001525879,55.8400001525879,56.7999992370605,10679100,56.7999992370605
"71","AVGO",2024-11-18,165.660003662109,166.350006103516,162.220001220703,165.669998168945,17856900,165.669998168945
"72","BR",2024-11-18,227.259994506836,229.339996337891,226.839996337891,227.080001831055,418100,227.080001831055
"73","BRO",2024-11-18,109.059997558594,110.279998779297,109.059997558594,109.779998779297,1231400,109.779998779297
"74","BLDR",2024-11-18,175,178.809997558594,173.649993896484,178.300003051758,1001200,178.300003051758
"75","BG",2024-11-18,91.0899963378906,91.9199981689453,90.6500015258789,91.3099975585938,2566800,91.3099975585938
"76","BXP",2024-11-18,78.3399963378906,78.8199996948242,77.2799987792969,78.4100036621094,1066300,78.4100036621094
"77","CHRW",2024-11-18,110.190002441406,111.069999694824,109.589996337891,109.98999786377,629400,109.98999786377
"78","CDNS",2024-11-18,291.359985351562,295.950012207031,288.769989013672,294.329986572266,1775000,294.329986572266
"79","CZR",2024-11-18,36.8800010681152,37.2000007629395,36.3800010681152,36.5400009155273,4041400,36.5400009155273
"80","CPT",2024-11-18,118.970001220703,120.180000305176,118.970001220703,119.889999389648,749600,119.889999389648
"81","CPB",2024-11-18,43.2599983215332,43.7000007629395,43.0999984741211,43.5200004577637,2713200,43.5200004577637
"82","COF",2024-11-18,184.449996948242,186.100006103516,182.070007324219,182.860000610352,2514000,182.860000610352
"83","CAH",2024-11-18,118.76000213623,120.400001525879,118.480003356934,120.029998779297,1702400,120.029998779297
"84","KMX",2024-11-18,78.0500030517578,78.9300003051758,77.0599975585938,77.0999984741211,1933700,77.0999984741211
"85","CCL",2024-11-18,24.2199993133545,24.6399993896484,23.9500007629395,24.5100002288818,24142300,24.5100002288818
"86","CARR",2024-11-18,74.6900024414062,74.9100036621094,73.9049987792969,74.0500030517578,4798500,74.0500030517578
"87","CTLT",2024-11-18,59.0999984741211,59.1300010681152,58.5800018310547,58.7799987792969,1724300,58.7799987792969
"88","CAT",2024-11-18,386,386.299987792969,382.920013427734,384.459991455078,1626200,384.459991455078
"89","CBOE",2024-11-18,201.720001220703,207.279998779297,201.300003051758,205.770004272461,1681900,205.770004272461
"90","CBRE",2024-11-18,129.660003662109,132.839996337891,129.190002441406,132.669998168945,1872900,132.669998168945
"91","CDW",2024-11-18,178.139999389648,180.179992675781,176.610000610352,178.070007324219,1356400,178.070007324219
"92","CE",2024-11-18,74.0199966430664,74.1699981689453,72.8000030517578,73,2820100,73
"93","COR",2024-11-18,239.630004882812,244.289993286133,239.25,242.869995117188,1246500,242.869995117188
"94","CNC",2024-11-18,57.3699989318848,58.9300003051758,57.2000007629395,58.8300018310547,5238300,58.8300018310547
"95","CNP",2024-11-18,30.8899993896484,31.2900009155273,30.8600006103516,31.1499996185303,4830600,31.1499996185303
"96","CF",2024-11-18,87.2300033569336,87.7300033569336,86.0299987792969,87.379997253418,1900500,87.379997253418
"97","CRL",2024-11-18,185.279998779297,187.929992675781,183.580001831055,187.5,780000,187.5
"98","SCHW",2024-11-18,81,81.879997253418,80.3899993896484,81.3899993896484,9447700,81.3899993896484
"99","CHTR",2024-11-18,386.299987792969,391.320007324219,384.679992675781,385.019989013672,859900,385.019989013672
